Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
13.2,123.8,2024,other_purse_seines,1,7.55
18.2,118,2024,pole_and_line,2,15.47
19.9,123.3,2024,drifting_longlines,9,15.92
21.3,122.4,2024,set_longlines,1,2.13
17.5,117.4,2024,fishing,2,4.62
11.4,118.1,2024,drifting_longlines,1,0.78
21.3,122.5,2024,set_longlines,1,3.4
16.4,117.2,2024,fishing,1,0.25
13.1,119.5,2024,inconclusive,1,7.37
20,125.4,2024,drifting_longlines,2,8.78
13.9,117.7,2024,drifting_longlines,1,0.79
20.8,123.2,2024,drifting_longlines,12,54.02
19.1,118.6,2024,drifting_longlines,5,77.17
21.7,122.6,2024,fishing,2,9.15
20.1,123.5,2024,drifting_longlines,9,35.29
18,117.8,2024,pole_and_line,1,10.38
12.7,116.6,2024,fishing,1,0.89
20.9,123.3,2024,inconclusive,1,0.39
10.6,115.2,2024,drifting_longlines,1,0.26
21.6,122.5,2024,fishing,4,27.51
21.1,124.6,2024,drifting_longlines,2,2.13
19.2,119.3,2024,pole_and_line,1,0.25
7.8,128.4,2024,trawlers,1,5.4
13.8,119.8,2024,set_longlines,1,31.95
18.5,118.9,2024,fishing,1,4.85
20.5,122.8,2024,drifting_longlines,16,96.42
19.8,120,2024,fishing,1,5.18
21.5,122.9,2024,drifting_longlines,32,174.28
14.7,120.2,2024,tuna_purse_seines,1,0.66
19.2,120.2,2024,drifting_longlines,5,19.95
10.7,125.8,2024,inconclusive,1,224.09
19,119.3,2024,drifting_longlines,1,0.86
21.3,124.7,2024,drifting_longlines,3,8.69
20.8,121.3,2024,drifting_longlines,4,8.83
20.2,119.8,2024,trawlers,1,8.14
15.4,116.5,2024,drifting_longlines,3,8.15
18.7,125.8,2024,drifting_longlines,1,0.56
21.6,124,2024,drifting_longlines,3,24.57
9.1,114.9,2024,fishing,1,2.92
17.9,119,2024,drifting_longlines,1,9.2
16.1,117.1,2024,pole_and_line,1,14.61
20.5,120.7,2024,drifting_longlines,12,42.39
20.6,123.1,2024,drifting_longlines,16,78.11
13.8,117.6,2024,drifting_longlines,1,2.95
10.1,120.5,2024,inconclusive,1,14.61
19.3,118.7,2024,drifting_longlines,7,76.62
21,125.3,2024,drifting_longlines,1,0.27
8.7,128.8,2024,pole_and_line,1,6.29
21.6,123.3,2024,fishing,1,6.62
17.2,118,2024,drifting_longlines,1,1.06
12.6,117.6,2024,drifting_longlines,2,9.43
10.1,120.4,2024,inconclusive,1,10.32
9.2,118.9,2024,fishing,1,0.48
15.8,116.9,2024,drifting_longlines,1,1.92
20.8,124.4,2024,drifting_longlines,1,8.15
9.6,123.6,2024,fishing,1,1.01
12.7,118.1,2024,drifting_longlines,1,5.19
10.6,117.4,2024,fishing,1,0.25
20.3,123.8,2024,drifting_longlines,2,2.24
19.7,122.7,2024,drifting_longlines,17,102.93
18.4,118.2,2024,fishing,4,32.59
19.9,121.2,2024,drifting_longlines,2,4.12
18.8,118.4,2024,drifting_longlines,9,53.64
17,117,2024,squid_jigger,1,5.84
13.8,118.6,2024,drifting_longlines,1,0.4
18.8,119.3,2024,pole_and_line,2,34.42
17.7,119.5,2024,drifting_longlines,1,4.8
20.5,123.7,2024,drifting_longlines,1,0.94
7.6,127.7,2024,trawlers,1,2.49
16.8,117.5,2024,pole_and_line,1,1.71
20.3,122.6,2024,fishing,1,9.56
13.9,116.8,2024,drifting_longlines,1,0.07
20.8,122.3,2024,drifting_longlines,10,26.61
15,116.6,2024,drifting_longlines,2,24.44
14.1,117.7,2024,drifting_longlines,1,8.44
19.2,123.2,2024,drifting_longlines,2,2.92
13.7,119.9,2024,set_longlines,1,1
21.5,121.9,2024,drifting_longlines,62,192.84
10.4,120,2024,inconclusive,1,1.3
19.4,120.7,2024,drifting_longlines,13,63.27
19.9,122.2,2024,drifting_longlines,1,13.01
15.1,117.7,2024,fixed_gear,1,10.2
6.4,125.7,2024,inconclusive,1,1.02
13,117.9,2024,drifting_longlines,1,1.77
21,123.4,2024,drifting_longlines,20,89.3
19.5,118.8,2024,drifting_longlines,5,36.49
21.4,122.3,2024,fishing,4,21.17
20.3,120.8,2024,drifting_longlines,18,57.54
16.8,117.4,2024,pole_and_line,1,10.28
12.7,117.1,2024,drifting_longlines,1,0.48
9.5,119.2,2024,inconclusive,1,1.08
17.4,118.5,2024,drifting_longlines,1,7.75
18,118.3,2024,inconclusive,1,2.43
20.1,122.6,2024,drifting_longlines,16,84.76
19.9,119.6,2024,pole_and_line,1,15.17
20,121.2,2024,drifting_longlines,2,5.23
17.2,117,2024,drifting_longlines,7,25.86
19.1,119.5,2024,drifting_longlines,8,62.56
17.2,118.8,2024,squid_jigger,1,26.95
18.9,120.4,2024,drifting_longlines,1,6.19
19.8,119.2,2024,drifting_longlines,11,78.01
21.5,124.8,2024,drifting_longlines,1,10.95
14,117.2,2024,fishing,1,1.35
17.9,118.1,2024,drifting_longlines,1,1.17
20.5,124.9,2024,drifting_longlines,1,0.44
19.9,120.3,2024,drifting_longlines,10,31.93
6,125.2,2024,other_purse_seines,2,6.95
17.8,117.9,2024,pole_and_line,2,7.33
20.3,122.7,2024,drifting_longlines,22,104.6
19.6,119.7,2024,fishing,1,7.59
14.5,120.2,2024,inconclusive,1,6.2
17.7,117.6,2024,drifting_longlines,2,28.31
19.6,119.1,2024,drifting_longlines,4,7.36
19.7,123.8,2024,drifting_longlines,1,10.94
18.8,118.5,2024,pole_and_line,2,10.48
18.5,118.9,2024,drifting_longlines,3,10.93
20.4,119.7,2024,drifting_longlines,6,25.92
15.4,117.6,2024,drifting_longlines,1,0.66
6.1,125.2,2024,tuna_purse_seines,2,43.1
20,123.3,2024,drifting_longlines,7,43.58
17,120,2024,drifting_longlines,1,3.31
18.9,118.7,2024,squid_jigger,1,3.84
19,118.9,2024,squid_jigger,2,13.57
5.9,125.1,2024,tuna_purse_seines,1,0.81
8.8,124.7,2024,other_purse_seines,1,1.95
21.7,122,2024,set_longlines,1,0.38
21,124.2,2024,drifting_longlines,4,46.42
19.3,119.8,2024,drifting_longlines,7,40.76
21.8,122.4,2024,drifting_longlines,57,204.03
13.1,117.8,2024,pole_and_line,2,36.92
20.1,120.5,2024,drifting_longlines,19,71.9
12.6,116.5,2024,drifting_longlines,1,2.71
19.4,122.8,2024,drifting_longlines,18,110.11
17.2,119.8,2024,inconclusive,1,2.04
17.4,116.6,2024,drifting_longlines,3,5.46
21.6,122.1,2024,set_longlines,1,6.63
21.6,123.2,2024,drifting_longlines,23,106.94
14.1,117.2,2024,fishing,1,2.38
21.3,123.5,2024,drifting_longlines,16,82.56
18.3,118.5,2024,fishing,2,10.7
18.3,118.6,2024,drifting_longlines,2,12.15
16.3,116.3,2024,fishing,1,2.29
14.6,120.2,2024,inconclusive,2,16.66
21.3,121.6,2024,fixed_gear,1,10.79
20.3,124.6,2024,drifting_longlines,1,1.34
12.6,124.2,2024,inconclusive,2,4.84
20.1,123.9,2024,drifting_longlines,1,5.69
17.2,120.3,2024,fishing,1,4.59
22,124,2024,fishing,1,0.5
17.3,117,2024,fishing,1,1.79
13,117.8,2024,pole_and_line,1,13.7
18.6,118.3,2024,drifting_longlines,5,28.2
16.7,116.8,2024,drifting_longlines,4,3.77
21.5,121.7,2024,fishing,2,1.26
13.7,117.9,2024,set_longlines,1,1.05
12.2,118.2,2024,drifting_longlines,1,18.64
9.8,124.6,2024,fishing,1,1.92
20.3,120.6,2024,fishing,2,4.63
15.9,116.8,2024,drifting_longlines,1,0.3
8,118.7,2024,inconclusive,1,32.52
19.9,120.7,2024,fishing,1,0.25
18,119,2024,drifting_longlines,1,1
18.3,118.4,2024,fishing,3,10.64
21.1,121.7,2024,drifting_longlines,2,7.57
6.3,121.6,2024,inconclusive,1,1.05
21.6,124.4,2024,drifting_longlines,2,4.11
16.9,117.2,2024,drifting_longlines,2,3.02
21.5,122.5,2024,drifting_longlines,64,490.13
21.3,121.6,2024,drifting_longlines,9,16.07
21.4,121.5,2024,fishing,1,7.9
18.3,119.3,2024,fishing,1,18.23
20.5,121.2,2024,fishing,1,1.75
21.1,123.8,2024,drifting_longlines,5,17.66
14.6,116.5,2024,drifting_longlines,3,10.5
17.9,119.4,2024,drifting_longlines,1,1.67
18.2,118.4,2024,squid_jigger,1,3.05
21.4,122.2,2024,set_longlines,1,9.85
20.5,125.6,2024,drifting_longlines,2,1.79
20.8,124,2024,drifting_longlines,1,19.69
9.3,114.4,2024,drifting_longlines,1,0
15.8,116.5,2024,drifting_longlines,8,27.16
17.2,118.4,2024,drifting_longlines,2,5.76
19.4,119.6,2024,fishing,1,1.03
21.8,123.1,2024,drifting_longlines,40,223
15.5,117.8,2024,drifting_longlines,1,0.26
9.6,119.2,2024,inconclusive,1,3.89
18.5,118.4,2024,drifting_longlines,6,54.23
13.5,117.3,2024,drifting_longlines,1,0.27
21.2,123.4,2024,fishing,1,1.4
20,123.8,2024,drifting_longlines,6,38.62
18.7,119.1,2024,pole_and_line,1,9.4
15.4,117.1,2024,drifting_longlines,2,12.19
10.3,120.3,2024,inconclusive,1,16.11
17.9,118.6,2024,drifting_longlines,1,26.24
10.9,124.5,2024,inconclusive,1,9.64
19.9,120.8,2024,drifting_longlines,17,36.65
20.5,124.4,2024,drifting_longlines,2,1.27
18.6,119,2024,pole_and_line,1,11.13
18.7,118.7,2024,squid_jigger,1,3.5
13.6,121.2,2024,inconclusive,1,2.08
19.6,119.6,2024,drifting_longlines,10,67.41
17.7,117.1,2024,drifting_longlines,7,9.67
20.6,122.5,2024,drifting_longlines,16,40.68
14.3,120.6,2024,inconclusive,1,1.98
19.7,123.3,2024,drifting_longlines,1,12.04
20.8,120.7,2024,drifting_longlines,5,12.67
18.7,119.7,2024,set_gillnets,1,1.06
20.1,120,2024,drifting_longlines,14,71.73
19,118.7,2024,drifting_longlines,7,58.95
8.4,128.8,2024,pole_and_line,1,11.76
10.9,124.4,2024,inconclusive,1,0.76
11.4,117.6,2024,drifting_longlines,1,1.02
10.7,115.2,2024,drifting_longlines,1,1.01
19.3,119.3,2024,drifting_longlines,4,19.69
21,124.7,2024,drifting_longlines,3,46.48
17.4,119.8,2024,inconclusive,1,1.39
21.2,123.5,2024,fishing,1,5.88
20.5,121.3,2024,drifting_longlines,2,1.28
21.3,123.3,2024,set_gillnets,1,2.24
17.7,117.2,2024,squid_jigger,2,10.08
17,116.6,2024,fishing,2,12.61
13.5,117.9,2024,set_longlines,1,0.52
21.8,122.9,2024,drifting_longlines,42,124.33
22,122.9,2024,fishing,2,4.23
20.8,122.8,2024,drifting_longlines,35,174.09
19.4,120.2,2024,drifting_longlines,6,31.27
6.4,126.6,2024,set_longlines,1,0.77
13.6,119.9,2024,set_longlines,1,1.98
20.6,120.6,2024,drifting_longlines,10,15.71
20.1,123.1,2024,fishing,1,0
20.5,123.2,2024,drifting_longlines,4,12.37
17.8,117.2,2024,fishing,1,2.15
18.1,117.9,2024,fishing,2,2.72
14.7,116.9,2024,drifting_longlines,1,0.51
20.9,121.2,2024,fishing,1,1.98
11.3,117.7,2024,drifting_longlines,1,6.44
9.7,125.8,2024,other_purse_seines,1,0.64
14.8,120.1,2024,inconclusive,1,2.1
19,119.6,2024,fishing,1,2
17.4,118,2024,drifting_longlines,1,1.02
21.2,122.3,2024,fishing,1,0.76
12.7,117.6,2024,drifting_longlines,1,1.01
21.5,124.3,2024,drifting_longlines,1,14.47
19.8,119.7,2024,drifting_longlines,12,61.45
10.4,124,2024,inconclusive,2,110.79
11.9,115.8,2024,fishing,1,0.76
19.1,119,2024,drifting_longlines,10,107.04
17.2,117.5,2024,drifting_longlines,3,15.98
21,123.9,2024,drifting_longlines,3,44.01
19.9,122.7,2024,drifting_longlines,10,53.05
18.8,118.7,2024,fishing,2,9.15
20.3,120.3,2024,drifting_longlines,13,44.55
21.1,125,2024,drifting_longlines,1,0
19.7,121.2,2024,drifting_longlines,2,12.92
15.3,117.2,2024,drifting_longlines,2,1.76
9.2,124.6,2024,other_purse_seines,1,1.76
19.6,118.9,2024,drifting_longlines,3,4.3
20,119.4,2024,squid_jigger,1,5.4
11.5,117.8,2024,drifting_longlines,1,5.92
19.1,119.4,2024,fishing,1,13.45
20.5,125.1,2024,drifting_longlines,1,0.52
7.5,127.7,2024,trawlers,1,1.37
17.4,117,2024,squid_jigger,1,0.75
21.1,123.3,2024,drifting_longlines,14,59.76
15.2,118.2,2024,fishing,1,0.58
15.4,116.4,2024,drifting_longlines,3,11.13
18.8,118.3,2024,trawlers,1,1.01
16.9,117.7,2024,drifting_longlines,2,12.39
13.7,118.4,2024,pole_and_line,1,11.1
8.7,115.2,2024,drifting_longlines,2,3.32
21.5,122,2024,drifting_longlines,76,270.81
21.2,121.8,2024,fixed_gear,1,18.21
18.5,119.1,2024,drifting_longlines,2,9.62
21,122.3,2024,fishing,1,29.47
18.1,118.2,2024,drifting_longlines,3,5.71
16.2,116.7,2024,drifting_longlines,3,4.36
18,117.6,2024,drifting_longlines,5,30.39
16.4,116.3,2024,squid_jigger,1,19.98
13.7,118.5,2024,pole_and_line,1,1.18
18.8,118.5,2024,drifting_longlines,8,43.01
21.8,123.6,2024,drifting_longlines,18,61.86
16.4,119.2,2024,drifting_longlines,1,1.03
15,116.9,2024,pole_and_line,1,2.14
21.6,121.8,2024,drifting_longlines,43,133.85
17.1,117.3,2024,fishing,1,15.46
20.1,124.2,2024,drifting_longlines,2,4.66
15.2,117.9,2024,trawlers,1,2.3
15.4,117.8,2024,squid_jigger,1,4.71
17.4,117.4,2024,drifting_longlines,3,4.24
19.1,119.5,2024,fishing,1,1.84
9.7,119.2,2024,inconclusive,1,1.71
14.7,120.2,2024,inconclusive,2,2.53
20.3,124.1,2024,drifting_longlines,4,6.6
10.3,123.4,2024,inconclusive,1,11.41
16.1,117.8,2024,fishing,1,20.18
18.5,119.1,2024,pole_and_line,1,1.17
16.4,117.3,2024,drifting_longlines,1,2.9
13.5,121.2,2024,inconclusive,1,0.52
21.3,123,2024,drifting_longlines,36,194.14
21.6,123.2,2024,set_gillnets,1,1.68
18.3,118.1,2024,drifting_longlines,2,5.14
21.6,123.7,2024,drifting_longlines,25,81.91
13.2,118,2024,pole_and_line,1,8.11
17.1,116.4,2024,fishing,1,0.4
12.7,124.2,2024,inconclusive,1,2.92
17.1,116.5,2024,fishing,1,7.17
21.1,121.2,2024,drifting_longlines,17,64.24
17.4,120.3,2024,fishing,1,2.25
21,122.6,2024,drifting_longlines,37,143.22
20.6,124.8,2024,drifting_longlines,1,1.89
8.9,119.9,2024,fishing,1,17.78
15.9,116.3,2024,drifting_longlines,9,28.08
12,121.9,2024,other_purse_seines,1,0.72
17.5,117.2,2024,squid_jigger,3,9.55
20.1,123.4,2024,drifting_longlines,8,49.58
8.6,114.8,2024,drifting_longlines,2,1.79
16.7,116.3,2024,drifting_longlines,5,13.02
15.8,118.1,2024,drifting_longlines,1,5.72
18.6,118.8,2024,drifting_longlines,5,24.05
13.6,117.9,2024,set_longlines,1,4.83
6.8,125.8,2024,other_purse_seines,2,14.3
20,125.5,2024,drifting_longlines,1,17.28
17.2,116.6,2024,fishing,1,7.14
20,119.9,2024,fishing,1,0.29
20,124,2024,drifting_longlines,2,13.59
11.7,120.6,2024,trawlers,1,204.61
16.2,116.6,2024,squid_jigger,1,6.11
19.4,119.3,2024,fishing,1,6.57
18.6,119.3,2024,drifting_longlines,1,12.57
7,126,2024,inconclusive,1,3.39
9.7,123.2,2024,inconclusive,1,1.67
20.1,122.9,2024,drifting_longlines,9,52.02
19.8,120.2,2024,fishing,1,4.08
20.6,125.3,2024,drifting_longlines,1,17.96
13.4,118.5,2024,drifting_longlines,1,0.69
21,123.1,2024,drifting_longlines,29,74.66
20.4,120.1,2024,fishing,1,0.95
18,118,2024,drifting_longlines,3,9.69
6.6,127,2024,inconclusive,1,3.1
21.6,122.2,2024,drifting_longlines,73,357.62
21.5,121.6,2024,drifting_longlines,13,31.06
18.4,118,2024,fishing,3,11.61
19.5,118.7,2024,fishing,5,29.47
21.3,122.5,2024,drifting_longlines,47,312.44
16.4,116.8,2024,drifting_longlines,2,17.07
17.4,117.4,2024,fishing,1,4.5
15.4,117.3,2024,fishing,1,0.12
20.6,120.4,2024,drifting_longlines,14,54.05
18,117.6,2024,squid_jigger,1,3.13
18.1,117.8,2024,drifting_longlines,4,6.91
16.2,119.3,2024,drifting_longlines,1,0.57
20.3,125.6,2024,drifting_longlines,1,0.78
20,119,2024,fishing,2,12.15
18.2,118.2,2024,pole_and_line,2,11.35
17.4,116.9,2024,drifting_longlines,5,21.62
16.4,117.9,2024,fishing,1,12.83
20.8,125,2024,drifting_longlines,1,14.42
10.7,124.2,2024,inconclusive,1,0.9
7.9,128.7,2024,trawlers,1,19.56
15.8,117.5,2024,drifting_longlines,1,8.94
20.3,120.3,2024,fishing,2,49.91
18.5,118.2,2024,fishing,4,35.5
6.3,121.3,2024,inconclusive,1,8.65
18.8,119,2024,drifting_longlines,5,36.99
21,121,2024,drifting_longlines,2,4.04
16.2,117.2,2024,drifting_longlines,1,5.07
18.5,118.6,2024,drifting_longlines,5,38.18
21.5,123.5,2024,drifting_longlines,23,113.87
10.8,125.7,2024,other_purse_seines,1,0.16
8.7,114.7,2024,drifting_longlines,2,4.1
15.4,116.5,2024,fishing,1,8
14.6,117.5,2024,drifting_longlines,1,14.92
16.4,117,2024,fishing,1,8.95
21.3,122.7,2024,set_longlines,1,37.51
21.1,122.8,2024,drifting_longlines,33,216.09
5.7,125,2024,tuna_purse_seines,2,4.57
20.5,124.6,2024,drifting_longlines,3,18.66
17.9,118.4,2024,drifting_longlines,3,13.67
17.7,117.9,2024,drifting_longlines,2,7.84
19.6,119.4,2024,drifting_longlines,8,51.9
15.3,116.7,2024,drifting_longlines,1,4.39
21.3,122.8,2024,fishing,2,8.65
19.5,119.8,2024,drifting_longlines,13,65.35
21.8,124.2,2024,drifting_longlines,1,0.86
19.7,120.7,2024,drifting_longlines,7,40.5
8.2,122.7,2024,inconclusive,1,1.75
21.1,124.5,2024,drifting_longlines,1,2.02
19.9,123.2,2024,drifting_longlines,5,6.13
6.6,125.9,2024,inconclusive,1,0.98
21,122.4,2024,drifting_longlines,20,83.54
19.1,118.5,2024,drifting_longlines,11,88.19
18.7,118.2,2024,fishing,11,87.12
13.5,118.7,2024,drifting_longlines,2,1.86
20.2,119.3,2024,drifting_longlines,7,27
20.1,123.6,2024,drifting_longlines,3,18.53
20,120.2,2024,drifting_longlines,12,30.8
7.6,121.9,2024,inconclusive,1,1.07
20.3,123.4,2024,fishing,1,0.68
17.4,119.5,2024,drifting_longlines,1,10.42
11.4,118,2024,drifting_longlines,2,6.74
6.4,126.6,2024,drifting_longlines,1,0.51
9.4,114.2,2024,drifting_longlines,1,0.6
20.7,124.7,2024,inconclusive,1,0.72
14.7,117.4,2024,drifting_longlines,1,0.89
20.5,122.7,2024,drifting_longlines,15,45.2
20.6,121.1,2024,drifting_longlines,5,9.32
17.7,118.5,2024,drifting_longlines,2,2.18
15.7,118.1,2024,trollers,1,1.65
16.8,116.6,2024,pole_and_line,2,17.32
20.8,123.3,2024,drifting_longlines,14,46.14
9.4,123.3,2024,fishing,1,0.28
21.8,123.4,2024,drifting_longlines,24,76.54
13.4,117.9,2024,drifting_longlines,1,0
18.8,119.2,2024,set_gillnets,1,10.73
18,117.4,2024,drifting_longlines,1,16.55
9.9,123.8,2024,fishing,1,12.5
10,120.7,2024,inconclusive,1,8.27
20.5,120.8,2024,drifting_longlines,11,40.81
21,125.2,2024,drifting_longlines,1,15.07
19.3,118.8,2024,drifting_longlines,8,62.8
21.2,122.9,2024,inconclusive,1,0.22
17.8,117.7,2024,squid_jigger,1,1.9
17.4,117.6,2024,drifting_longlines,2,29.5
21.3,123,2024,fishing,2,2.81
12.5,124.1,2024,other_purse_seines,1,3.66
17.2,118.1,2024,drifting_longlines,1,1.42
21.3,124.8,2024,drifting_longlines,1,2.03
19,119.2,2024,drifting_longlines,5,28.52
19.2,120.3,2024,drifting_longlines,4,25.77
20.8,121.2,2024,drifting_longlines,8,18.08
20.1,119.1,2024,fishing,1,1.64
19.7,122.8,2024,drifting_longlines,13,45.73
20.6,123,2024,drifting_longlines,21,65.81
11.3,115.4,2024,drifting_longlines,1,0.82
9,115.2,2024,drifting_longlines,1,1.64
18.4,124.7,2024,drifting_longlines,1,0.28
10.8,124.1,2024,inconclusive,1,7.63
19.9,121.3,2024,drifting_longlines,1,1.1
17.9,119.1,2024,drifting_longlines,1,2.15
15.4,116.6,2024,drifting_longlines,1,7.86
18.8,118.2,2024,squid_jigger,2,18.52
21.6,124.1,2024,drifting_longlines,3,39.21
7,125.8,2024,inconclusive,1,0.69
20,122.3,2024,drifting_longlines,1,5.59
21.3,121.9,2024,drifting_longlines,5,5.29
19.1,118.6,2024,fishing,2,10.46
18.3,118,2024,squid_jigger,1,5.26
12.4,118.3,2024,fishing,1,18.35
21,121.5,2024,drifting_longlines,8,17.04
15.8,116.3,2024,fishing,3,11.45
15.5,116.3,2024,drifting_longlines,6,27.36
18.4,118.2,2024,pole_and_line,2,10.11
21.8,122.6,2024,drifting_longlines,60,265.97
18.8,119.5,2024,drifting_longlines,2,11.28
19.2,118.5,2024,fishing,1,2.02
11.4,117.9,2024,drifting_longlines,2,1.83
7.5,121.9,2024,inconclusive,1,2.13
15.8,117,2024,drifting_longlines,3,13.89
20.8,125.5,2024,drifting_longlines,1,1.03
22.1,123,2024,fishing,1,1.07
11.3,125,2024,fishing,1,0.91
20.1,125.2,2024,drifting_longlines,1,0.27
20.5,124.1,2024,drifting_longlines,2,16.2
19.2,118.4,2024,fishing,2,6.49
16.1,117.1,2024,fishing,2,5.1
21.8,123.2,2024,fishing,1,8.15
12.1,118.3,2024,drifting_longlines,1,3.82
21.1,122.3,2024,drifting_longlines,13,71.3
19.6,119.9,2024,drifting_longlines,8,38.51
19.9,119.4,2024,trawlers,1,9.23
18.5,118.1,2024,drifting_longlines,3,24.45
21.5,123,2024,drifting_longlines,33,175.69
16.9,116.7,2024,drifting_longlines,6,17.89
11.8,117.5,2024,drifting_longlines,1,2.01
15.4,117.4,2024,drifting_longlines,3,27.08
9.9,120.6,2024,inconclusive,1,0.25
21,123.6,2024,drifting_longlines,10,61.83
13,117.1,2024,drifting_longlines,1,1.79
18,118.5,2024,drifting_longlines,1,4.08
9.6,123.2,2024,inconclusive,1,1.22
15.9,117.3,2024,drifting_longlines,2,29.17
11.6,120.6,2024,trawlers,1,337.81
16.4,116.6,2024,squid_jigger,1,11.5
18.5,118.9,2024,pole_and_line,1,5.03
16.7,117.3,2024,drifting_longlines,1,20.04
7.2,125.7,2024,other_purse_seines,1,21.14
9.2,113.9,2024,trawlers,1,6.48
18.2,118.9,2024,fishing,1,3.47
18,117.8,2024,fishing,1,5.55
15.8,117.5,2024,fishing,1,0.55
20.8,123.7,2024,fishing,1,11.07
20.1,122.4,2024,drifting_longlines,6,36.27
20.2,120.1,2024,fishing,2,3.75
11.9,117.8,2024,drifting_longlines,1,2.05
7.7,127.9,2024,trawlers,1,10.99
20.6,120.9,2024,drifting_longlines,7,23.31
18.2,118,2024,fishing,1,2.05
14.7,116.6,2024,drifting_longlines,1,1.04
16.4,116.3,2024,drifting_longlines,8,64.53
20.3,125.1,2024,drifting_longlines,1,6.28
18.5,118,2024,pole_and_line,2,7.07
19.4,125,2024,drifting_longlines,1,0.45
19.3,122.9,2024,fishing,1,17.45
15,116.4,2024,drifting_longlines,4,22.43
14,118.1,2024,pole_and_line,1,1.58
7.1,125.8,2024,inconclusive,1,1.56
18.1,118.1,2024,fishing,2,21.14
21.3,122,2024,drifting_longlines,7,9.29
19.3,118.5,2024,squid_jigger,1,4.89
21.6,122.7,2024,drifting_longlines,47,176.27
6.8,125.5,2024,inconclusive,1,1.27
17.4,117.1,2024,drifting_longlines,4,6.98
21.4,122.9,2024,inconclusive,1,4.38
19.4,123.3,2024,drifting_longlines,3,12.5
19,119.3,2024,fishing,1,25.11
19,119.7,2024,drifting_longlines,3,6.62
18.7,118.9,2024,pole_and_line,1,6.64
21.3,124.3,2024,drifting_longlines,3,1.89
17.2,118.6,2024,drifting_longlines,1,17.2
19.2,120.8,2024,drifting_longlines,2,18.44
11.5,120.6,2024,trawlers,1,221.89
22.2,123.5,2024,drifting_longlines,14,46.93
20.1,121,2024,drifting_longlines,13,83.97
15.9,118.2,2024,pole_and_line,1,3.65
18,117.9,2024,drifting_longlines,4,7.18
21.8,123.9,2024,drifting_longlines,14,57.78
6.5,127,2024,inconclusive,1,3.1
20,120.1,2024,fishing,2,19.3
19.7,119.3,2024,pole_and_line,1,1.26
18.2,117.8,2024,fishing,2,4.83
20.5,120.3,2024,drifting_longlines,10,16.41
20,122.8,2024,drifting_longlines,14,35.34
18,118,2024,fishing,1,23.46
21.3,121.4,2024,drifting_longlines,13,58.99
21.1,122.4,2024,fishing,1,2.23
18.6,118.1,2024,pole_and_line,1,2.17
20.6,123.5,2024,drifting_longlines,12,48.33
20.3,123.2,2024,drifting_longlines,8,21.08
16.7,116.8,2024,pole_and_line,1,2.76
21.1,123.3,2024,fishing,1,4.98
14.4,120.2,2024,drifting_longlines,1,3.45
20.2,119.8,2024,drifting_longlines,6,29.71
17.2,116.5,2024,drifting_longlines,10,59.29
13.5,118.2,2024,drifting_longlines,1,3.35
20,120.7,2024,drifting_longlines,22,97.53
20.1,123.1,2024,drifting_longlines,6,10.41
17.4,119,2024,drifting_longlines,1,7.49
12.7,116.6,2024,drifting_longlines,1,0
21.1,124,2024,drifting_longlines,2,3.98
20.3,121.3,2024,drifting_longlines,1,1.01
19.5,119.3,2024,drifting_longlines,10,44.25
19.7,120.2,2024,drifting_longlines,10,33.35
21,122.9,2024,drifting_longlines,34,180.36
18.9,118.2,2024,fishing,2,2.24
19.3,120.9,2024,fishing,1,10.6
19,118.5,2024,fishing,4,29.65
19.9,123.7,2024,drifting_longlines,3,24.06
18.3,118.4,2024,drifting_longlines,5,53.76
19,118.4,2024,fishing,3,11.36
8.9,125.1,2024,other_purse_seines,1,22.98
19.2,122.7,2024,drifting_longlines,6,51.27
16.6,116.7,2024,squid_jigger,2,1.94
20.8,123.8,2024,drifting_longlines,3,21.95
15.4,118,2024,drifting_longlines,2,38.71
17.9,117.5,2024,drifting_longlines,8,15.13
14.3,120.3,2024,inconclusive,1,1.17
16.6,117.1,2024,pole_and_line,1,6.15
20.3,124.4,2024,drifting_longlines,2,6
17.7,118,2024,drifting_longlines,1,0.66
16,117,2024,fishing,1,8.7
19.9,122.9,2024,drifting_longlines,8,37.04
7.7,121.9,2024,inconclusive,1,2.51
21,123.7,2024,drifting_longlines,8,17.22
20.9,123.4,2024,fishing,1,1.5
19.4,119.1,2024,pole_and_line,1,1.02
